     5.480      5.147      1.121      1.121      0.129      0.129
     5.490      5.159      1.122      1.122      0.134      0.133
     5.500      5.170      1.123      1.123      0.129      0.129
     5.510      5.181      1.125      1.125      0.138      0.138
     5.520      5.192      1.126      1.126      0.134      0.134
     5.530      5.204      1.127      1.127      0.134      0.133
     5.540      5.215      1.129      1.129      0.134      0.134
     5.550      5.226      1.130      1.130      0.134      0.134
     5.560      5.237      1.131      1.131      0.134      0.134
     5.570      5.249      1.133      1.133      0.134      0.133
     5.580      5.260      1.134      1.134      0.134      0.134
     5.590      5.271      1.135      1.135      0.138      0.138
     5.600      5.283      1.137      1.137      0.129      0.129
     5.610      5.294      1.138      1.138      0.138      0.138
     5.620      5.306      1.139      1.139      0.134      0.134
     5.630      5.317      1.141      1.141      0.138      0.138
     5.640      5.328      1.142      1.142      0.134      0.133
     5.650      5.340      1.143      1.143      0.134      0.134
     5.660      5.351      1.145      1.145      0.138      0.138
     5.670      5.363      1.146      1.146      0.134      0.134
     5.680      5.374      1.148      1.147      0.134      0.133
     5.690      5.386      1.149      1.149      0.138      0.138
     5.700      5.397      1.150      1.150      0.138      0.138
     5.710      5.409      1.152      1.152      0.134      0.134
     5.720      5.420      1.153      1.153      0.138      0.138
     5.730      5.432      1.154      1.154      0.134      0.134
     5.740      5.443      1.156      1.156      0.138      0.138
     5.750      5.455      1.157      1.157      0.138      0.138
     5.760      5.466      1.158      1.158      0.134      0.133
     5.770      5.478      1.160      1.160      0.138      0.138
     5.780      5.489      1.161      1.161      0.138      0.138
     5.790      5.501      1.163      1.163      0.138      0.138
     5.800      5.513      1.164      1.164      0.138      0.138
     5.810      5.524      1.165      1.165      0.134      0.134
     5.820      5.536      1.167      1.167      0.138      0.138
     5.830      5.548      1.168      1.168      0.143      0.143
     5.840      5.559      1.169      1.169      0.134      0.134
     5.850      5.571      1.171      1.171      0.138      0.138
     5.860      5.583      1.172      1.172      0.138      0.138
     5.870      5.594      1.174      1.174      0.138      0.138
     5.880      5.606      1.175      1.175      0.143      0.143
     5.890      5.618      1.176      1.176      0.134      0.134
     5.900      5.630      1.178      1.178      0.143      0.143
     5.910      5.641      1.179      1.179      0.134      0.133
     5.920      5.653      1.180      1.180      0.143      0.143
     5.930      5.665      1.182      1.182      0.143      0.143
     5.940      5.677      1.183      1.183      0.134      0.134
     5.950      5.689      1.185      1.185      0.143      0.143
     5.960      5.701      1.186      1.186      0.138      0.138
     5.970      5.712      1.187      1.187      0.138      0.138
     5.980      5.724      1.189      1.189      0.143      0.143
     5.990      5.736      1.190      1.190      0.138      0.138
     6.000      5.748      1.192      1.192      0.143      0.143
     6.010      5.760      1.193      1.193      0.138      0.138
     6.020      5.772      1.194      1.194      0.143      0.143
     6.030      5.784      1.196      1.196      0.138      0.138
     6.040      5.796      1.197      1.197      0.143      0.143
     6.050      5.808      1.199      1.199      0.138      0.138
     6.060      5.820      1.200      1.200      0.143      0.143
     6.070      5.832      1.202      1.202      0.143      0.143
     6.080      5.844      1.203      1.203      0.138      0.138
     6.090      5.856      1.204      1.204      0.143      0.143
     6.100      5.868      1.206      1.206      0.143      0.143
     6.110      5.880      1.207      1.207      0.138      0.138
     6.120      5.892      1.209      1.209      0.148      0.148
     6.130      5.904      1.210      1.210      0.138      0.138
     6.140      5.916      1.211      1.211      0.143      0.143
     6.150      5.928      1.213      1.213      0.143      0.143
     6.160      5.940      1.214      1.214      0.143      0.143
     6.170      5.953      1.216      1.216      0.143      0.143
     6.180      5.965      1.217      1.217      0.143      0.143
     6.190      5.977      1.219      1.219      0.143      0.143
     6.200      5.989      1.220      1.220      0.143      0.143
     6.210      6.001      1.221      1.221      0.143      0.143
     6.220      6.014      1.223      1.223      0.143      0.143
     6.230      6.026      1.224      1.224      0.143      0.143
     6.240      6.038      1.226      1.226      0.148      0.148
     6.250      6.050      1.227      1.227      0.143      0.143
     6.260      6.063      1.229      1.229      0.138      0.138
     6.270      6.075      1.230      1.230      0.153 --
     6.280      6.087      1.232 --      0.138 --
